Molecule Name,MERS-CoV-MPro_fluorescence-dose-response_weizmann: IC50 (uM),MERS-CoV-MPro_fluorescence-dose-response_weizmann: Minh_Protease_MERS_Mpro_pIC50 (calc) (uM)
ASAP-0000447,97.469,4.85
ASAP-0000447,97.469,4.85
ASAP-0000447,97.469,4.85
ASAP-0000447,97.469,4.85
ASAP-0000447,97.469,4.85
ASAP-0000447,97.469,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000447,,4.85
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000446,,4.22
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000445,,4.55
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000444,,5.05
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000443,,4.12
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000442,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000441,,4.28
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000440,,4.27
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000439,,4.09
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000438,,4.38
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000437,38.351,5.01
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000436,,4.28
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000435,,4.75
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000434,,4.13
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000433,,4.3
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000432,,4.18
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000431,,4.36
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000379,,4.02
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000378,,4.3
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000377,,4.23
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000376,,4.25
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,1.208,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000375,2.509,6.39
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000374,8.219,5.88
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000373,2.669,6.22
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000372,3.354,5.76
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000362,,5.01
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000275,,4.13
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000274,,4.26
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000273,,3.96
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,1.173,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000272,2.531,6.47
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000271,,4.31
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000270,,4.52
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000269,,4.94
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000256,,
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000241,,4.71
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000240,,4.23
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000239,,4.28
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
ASAP-0000238,,4.41
